robot,condition,mirror_coeff,value_coeff,warmup_iterations,metric,mechanism,unit,per_distance_unit,front,hind,total,front_per_s,hind_per_s,total_per_s,front_per_directed_m,hind_per_directed_m,total_per_directed_m,worst_pair_per_directed_m,front_share_percent,signed_imbalance_percent,abs_imbalance_percent,dominant_pair,dominant_to_other_ratio,concentration_factor,abs_imbalance_change_vs_no_trs_pp,total_per_directed_m_change_vs_no_trs_percent,worst_pair_per_directed_m_change_vs_no_trs_percent
go2,"0.20/0.10, w=10",0.2,0.1,10,absolute_work,mechanical_work,J,J/m,532.9962822552552,448.2440608668977,981.2403431221529,59.22180913947406,49.80489565187859,109.02670479135264,105.80110125170076,88.97757235488591,194.77867360658666,105.80110125170076,54.31862703069715,8.637254061394298,8.637254061394298,front,1.189076060984384,1.086372540613943,4.799824539374962,1.607981706814221,6.3047513229121055
go2,"0.20/0.10, w=10",0.2,0.1,10,positive_work,mechanical_work,J,J/m,265.76925286466155,218.68087497315952,484.45012783782107,29.529916984963023,24.29787499701824,53.827791981981264,52.75586447422294,43.40870314694891,96.16456762117184,52.75586447422294,54.85998198634656,9.719963972693133,9.719963972693133,front,1.2153292001290994,1.0971996397269312,8.643682728454634,-3.8971139150933864,4.321261814416366
go2,"0.20/0.10, w=10",0.2,0.1,10,negative_work,mechanical_work,J,J/m,267.2270293905937,229.56318589373817,496.7902152843319,29.691892154511045,25.50702065486034,55.198912809371386,53.04523677747783,45.568869207937,98.61410598541484,53.04523677747783,53.79071913436329,7.581438268726589,7.581438268726589,front,1.164067436815804,1.0758143826872657,-1.6218697870818977,7.61966530587701,6.021315523595061
go2,"0.20/0.10, w=10",0.2,0.1,10,fatigue_proxy_m3,torque_cycle_fatigue_sensitivity,1,1/m,3.543054642486528,1.3466666715928213,4.889721314079349,0.39367273805406705,0.14962963017698333,0.5433023682310504,0.7033052489294912,0.26731671799025597,0.970621966919747,0.7033052489294912,72.4592346865401,44.91846937308019,44.91846937308019,front,2.6309811605390405,1.449184693730802,5.042167955088729,-10.302935913150424,-7.069595757459957
go2,"0.20/0.10, w=10",0.2,0.1,10,fatigue_proxy_m5,torque_cycle_fatigue_sensitivity,1,1/m,0.44071897205209887,0.08776851838683834,0.5284874904389372,0.04896877467245647,0.0097520575985378,0.05872083227099427,0.08748382331736207,0.017422271429860588,0.10490609474722265,0.08748382331736207,83.39250786921336,66.78501573842671,66.78501573842671,front,5.021378737529065,1.667850157384267,-2.905225408205638,-11.230934318710473,-12.750727934049289
go2,"0.20/0.10, w=10",0.2,0.1,10,vertical_grf_impulse,support_load,N s,N s/m,954.9550386070168,501.7691737103015,1456.7242123173182,106.1061154007819,55.75213041225691,161.85824581303882,189.56097461500934,99.6024417432649,289.1634163582742,189.56097461500934,65.55496438738392,31.109928774767823,31.109928774767823,front,1.9031759793963827,1.3110992877476781,13.468549187719034,0.9853589172273303,12.54699036519684
go2,"0.20/0.10, w=100",0.2,0.1,100,torque_squared_exposure,actuator_load,N^2 m^2 s,N^2 m^2 s/m,2631.5386353933286,1683.4485349988674,4314.987170392196,292.3931817103761,187.04983722210036,479.4430189324765,518.8523673090998,331.92036243718104,850.7727297462809,518.8523673090998,60.9860129700952,21.972025940190402,21.972025940190402,front,1.563183299449721,1.219720259401904,21.041049182037682,-4.789154917803029,15.059420201391527
go2,"0.20/0.10, w=100",0.2,0.1,100,normalized_torque_capacity_exposure,actuator_capacity,s,s/m,3.0471602584381143,1.615362559899705,4.66252281833782,0.3385733620486866,0.17948472887774883,0.5180580909264355,0.600799202564059,0.3184960604392479,0.9192952630033071,0.600799202564059,65.35432376767265,30.708647535345303,30.708647535345303,front,1.8863630581033815,1.307086475353453,23.634134235938248,-4.93903104638751,16.043401015346426
go2,"0.20/0.10, w=100",0.2,0.1,100,absolute_work,mechanical_work,J,J/m,616.7610114123056,543.0999881009933,1159.8609995132988,68.52900126803542,60.34444312233388,128.8734443903693,121.6048689277172,107.08135184556247,228.68622077327964,121.6048689277172,53.1754246130451,6.350849226090193,6.350849226090193,front,1.1356306848189703,1.063508492260902,2.513419704070856,19.29614729723732,22.183750434341487
go2,"0.20/0.10, w=100",0.2,0.1,100,positive_work,mechanical_work,J,J/m,364.89748661540716,247.79759775106325,612.6950843664704,40.54416517949055,27.533066416785392,68.07723159627594,71.94571351115515,48.85748910444182,120.80320261559696,71.94571351115515,59.55613092484868,19.112261849697347,19.112261849697347,front,1.4725626476088043,1.1911226184969734,18.035980605458846,20.725717453365043,42.267929649592936
go2,"0.20/0.10, w=100",0.2,0.1,100,negative_work,mechanical_work,J,J/m,251.86352479689845,295.3023903499301,547.1659151468285,27.984836088544867,32.81137670554848,60.79621279409336,49.65915541656205,58.22386274112065,107.8830181576827,58.22386274112065,46.03055815881961,-7.938883682360785,7.938883682360785,hind,1.1724698548075214,1.079388836823608,-1.2644243734477012,17.735025737949183,16.37181578761069
go2,"0.20/0.10, w=100",0.2,0.1,100,fatigue_proxy_m3,torque_cycle_fatigue_sensitivity,1,1/m,3.787836921826863,1.567509665631289,5.355346587458152,0.42087076909188265,0.1741677406257025,0.5950385097175852,0.7468361389179945,0.30906105266857586,1.0558971915865705,0.7468361389179945,70.73000523808697,41.46001047617394,41.46001047617394,front,2.4164679841392704,1.4146001047617396,1.5837090581824782,-2.4224865181770805,-1.3176932800838648
go2,"0.20/0.10, w=100",0.2,0.1,100,fatigue_proxy_m5,torque_cycle_fatigue_sensitivity,1,1/m,0.46510272785106316,0.08904164967029293,0.5541443775213561,0.05167808087234145,0.009893516630032758,0.06157159750237422,0.09170287228231204,0.017556067807316732,0.10925894008962879,0.09170287228231204,83.93168761026337,67.86337522052675,67.86337522052675,front,5.223428918638239,1.6786337522052677,-1.8268659261055973,-7.547659147409947,-8.542990582800803
go2,"0.20/0.10, w=100",0.2,0.1,100,vertical_grf_impulse,support_load,N s,N s/m,934.7115242016516,522.6269450670369,1457.3384692686886,103.85683602240795,58.069660563005336,161.9264965854133,184.29419221148382,103.0447450098047,287.3389372212885,184.29419221148382,64.13825915613837,28.276518312276774,28.276518312276774,front,1.7884870518525542,1.2827651831227678,10.635138725227986,0.34819090058855195,9.419972741294824
go2,"0.20/0.10, w=500",0.2,0.1,500,torque_squared_exposure,actuator_load,N^2 m^2 s,N^2 m^2 s/m,3325.1318827822342,1445.3529374252146,4770.484820207449,369.4590980869228,160.59477082502727,530.0538689119501,655.2530344867548,284.8223563871921,940.075390873947,655.2530344867548,69.70217929836402,39.40435859672803,39.40435859672803,front,2.3005674231414384,1.3940435859672804,38.47338183857531,5.204797094022506,45.30729545334034
go2,"0.20/0.10, w=500",0.2,0.1,500,normalized_torque_capacity_exposure,actuator_capacity,s,s/m,3.5031512861096035,1.4036607489929818,4.906812035102585,0.3892390317899642,0.15596230544366796,0.5452013372336322,0.6903336743951417,0.27660646181588994,0.9669401362110317,0.6903336743951417,71.39363116109999,42.787262322199965,42.787262322199965,front,2.4957250451170943,1.4278726232219996,35.712749022792906,-0.012248547800852716,33.336840445775366
