robot,condition,mirror_coeff,value_coeff,warmup_iterations,metric,sample_mean_unit,integral_unit,front_sample_mean,hind_sample_mean,front_integral,hind_integral,front_integral_per_s,hind_integral_per_s,front_integral_per_directed_m,hind_integral_per_directed_m,total_integral_per_directed_m,worst_pair_integral_per_directed_m,front_share_percent,signed_imbalance_percent,abs_imbalance_percent,dominant_pair,dominant_to_other_ratio,concentration_factor,bootstrap_ci_low_percent,bootstrap_ci_high_percent,abs_imbalance_change_vs_no_trs_pp,total_exposure_change_vs_no_trs_percent,total_per_directed_m_change_vs_no_trs_percent,worst_pair_per_directed_m_change_vs_no_trs_percent
x1,"0.20/0.10, w=100",0.2,0.1,100,grf_impulse,N,N s,96.37324121213601,92.22011615366202,867.3591709092055,829.9810453829405,96.37324121213601,92.22011615366202,169.9219364610928,162.5992912597387,332.5212277208315,169.9219364610928,51.10107935838338,2.2021587167667525,2.2021587167667525,front,1.0450349146335256,1.0220215871676674,-1.2053139345646708,5.984207186634758,-0.25058780451936524,1.9429501361554191,0.5542417742217864,0.3082974971098329
x1,"0.20/0.10, w=100",0.2,0.1,100,vertical_grf_impulse,N,N s,94.6470061423599,91.1804288301284,851.823055281221,820.6238594711381,94.6470061423599,91.18042883012839,166.87829901407844,160.76615084537815,327.64444985945664,166.87829901407844,50.93274098971035,1.8654819794207045,1.8654819794207045,front,1.0380188748474724,1.0186548197942071,-1.6152802838503848,5.660846130446364,-0.6676913987150583,1.3436159622698396,-0.03692802559225328,-0.6878830399298819
x1,"0.20/0.10, w=100",0.2,0.1,100,contact_time,feet,foot s,1.1244444444444444,1.0066666666666666,10.119999999999784,9.059999999999807,1.1244444444444444,1.0066666666666666,1.9825812127906006,1.7749195442571977,3.7575007570477985,1.9825812127906006,52.76329509906152,5.526590198123045,5.526590198123045,front,1.1169977924944812,1.0552659019812305,1.6494845360824741,9.508881922675027,5.028085711582666,-4.386839481555338,-5.689320872819048,-0.9708210245696014
x1,"0.20/0.10, w=500",0.2,0.1,500,torque_squared,N^2 m^2,N^2 m^2 s,160.12704914577157,123.57949995780014,1441.1434423119133,1112.2154996201775,160.12704914577157,123.57949995780014,289.0652378661008,223.08871450041713,512.153952366518,289.0652378661008,56.441083102143885,12.882166204287778,12.882166204287778,front,1.2957411965613364,1.1288216620428777,9.574168400534681,16.56288459872736,10.09911049768911,28.14363685559036,29.413155752270438,42.12884853657164
x1,"0.20/0.10, w=500",0.2,0.1,500,normalized_torque_utilization,1,s,0.3440149786445186,0.18014442794300806,3.0961348078006012,1.621299851487038,0.3440149786445186,0.18014442794300806,0.6210241939876859,0.32520109620076254,0.9462252901884486,0.6210241939876859,65.63174757926878,31.263495158537545,31.263495158537545,front,1.9096620560107134,1.3126349515853755,28.272391426605644,34.70213033208992,14.019986812154503,37.37224421255077,38.73319091413154,55.322915449479225
x1,"0.20/0.10, w=500",0.2,0.1,500,absolute_work,W,J,46.94971500237291,34.37880302521984,422.5474350213472,309.40922722697195,46.94971500237291,34.37880302521984,84.75476571451544,62.061450123833886,146.81621583834934,84.75476571451544,57.72847721932427,15.45695443864854,15.45695443864854,front,1.3656588034182346,1.1545695443864852,13.012294547258442,17.86677970878786,-0.5973864258046309,15.72691669755162,16.873423158638158,16.27182052997098
x1,"0.20/0.10, w=500",0.2,0.1,500,positive_work,W,J,21.445157694914638,19.95960028235128,193.0064192542276,179.63640254115768,21.445157694914634,19.95960028235128,38.713319474920446,36.031555156417014,74.74487463133747,38.713319474920446,51.7939452917211,3.5878905834422015,3.5878905834422015,front,1.074428214570856,1.035878905834422,-2.946025371366713,9.908665414229677,-14.395746594566253,18.20280435311672,19.3738394310111,4.80846762545708
x1,"0.20/0.10, w=500",0.2,0.1,500,negative_work,W,J,25.504557307458274,14.41920274286856,229.54101576711957,129.77282468581427,25.504557307458274,14.41920274286856,46.04144623959499,26.029894967416876,72.07134120701187,46.04144623959499,63.88315448071,27.76630896142,27.76630896142,front,1.7687910879866295,1.2776630896141998,23.95802529963955,31.634754742705187,13.629272785759488,13.266418028899185,14.388548331857542,28.047854557248918
x1,"0.20/0.10, w=500",0.2,0.1,500,grf_impulse,N,N s,104.19176674753118,84.10331820331683,937.7259007277605,756.9298638298354,104.19176674753116,84.10331820331685,188.0895076705391,151.82535250267637,339.91486017321546,188.0895076705391,55.3342997639737,10.668599527947405,10.668599527947405,front,1.23885441113811,1.1066859952794739,7.4072409579245395,13.874493993287231,8.215853006661288,1.781720863030678,2.7900722813523515,11.032975991427318
x1,"0.20/0.10, w=500",0.2,0.1,500,vertical_grf_impulse,N,N s,103.27618982858519,82.95808660113016,929.4857084572469,746.6227794101555,103.27618982858519,82.95808660113016,186.43668598131347,149.75795260201062,336.1946385833241,186.43668598131347,55.454984876299896,10.90996975259979,10.90996975259979,front,1.244920104355182,1.1090996975259981,7.52516195593767,14.252062485022556,8.376796374464028,1.5654926964821625,2.571701942549609,10.951646039141627
x1,"0.20/0.10, w=500",0.2,0.1,500,contact_time,feet,foot s,1.0,0.9911111111111112,8.999999999999808,8.91999999999981,1.0,0.9911111111111112,1.805224285391973,1.7891778472996,3.5944021326915734,1.805224285391973,50.223214285714285,0.44642857142857145,0.44642857142857145,front,1.0089686098654709,1.0044642857142858,-3.3632286995515694,4.308634817563368,-0.052075915111807425,-10.66799601196411,-9.782983927681578,-9.829732222043031
x1,"0.30/0.15, w=10",0.3,0.15,10,torque_squared,N^2 m^2,N^2 m^2 s,123.66172059523116,114.06359218205118,1112.9554853570567,1026.5723296384388,123.66172059523116,114.06359218205118,228.98915836428466,211.2159352793459,440.2050936436306,228.98915836428466,52.018743460897696,4.037486921795399,4.037486921795399,front,1.0841471693953044,1.040374869217954,0.9401741764635022,7.446507075730496,1.2544312151967314,7.374983933813595,11.232823808957226,12.590381485961299
x1,"0.30/0.15, w=10",0.3,0.15,10,normalized_torque_utilization,1,s,0.2589658811263271,0.17999915587547038,2.3306929301368946,1.619992402879199,0.2589658811263271,0.17999915587547038,0.4795370699901929,0.33331135141746654,0.8128484214076594,0.4795370699901929,58.99464861600508,17.98929723201016,17.98929723201016,front,1.4387060865190315,1.1798929723201015,14.454104466591023,21.5145856337205,0.7457888856271175,15.044414935464602,19.177807231235988,19.935900240393266
x1,"0.30/0.15, w=10",0.3,0.15,10,absolute_work,W,J,39.636642574640476,30.886982540110992,356.7297831717567,277.982842860993,39.636642574640476,30.886982540110992,73.3966936564112,57.19461206126161,130.5913057176728,73.3966936564112,56.203353855032695,12.406707710065392,12.406707710065392,front,1.2832798582110392,1.1240670771006538,11.522108483193902,13.439598764928114,-3.647633154387778,0.3520276380200915,3.9575420659626603,0.6901160113754079
x1,"0.30/0.15, w=10",0.3,0.15,10,positive_work,W,J,20.75231224154575,16.35860212226657,186.77081017390776,147.227419100396,20.75231224154575,16.35860212226657,38.42785375644902,30.291851948714353,68.71970570516338,38.42785375644902,55.919700706113005,11.839401412226005,11.839401412226005,front,1.268587137607477,1.1183940141222601,6.251996421182571,17.155400161608025,-6.144235765782449,5.944687620672284,9.751138858090847,4.03562703936442
x1,"0.30/0.15, w=10",0.3,0.15,10,negative_work,W,J,18.884330333094727,14.528380417844422,169.95897299784892,130.755423760597,18.884330333094727,14.528380417844422,34.96883989996217,26.90276011254726,61.871600012509425,34.96883989996217,56.518402454263416,13.036804908526822,13.036804908526822,front,1.2998235033755123,1.1303680490852683,7.855713907687429,18.320845521241157,-1.1002312671336885,-5.205870924384904,-1.8000443744797812,-2.746649133377288
x1,"0.30/0.15, w=10",0.3,0.15,10,grf_impulse,N,N s,100.75336534794702,89.06994607977047,906.7802881315039,801.6295147179171,100.75336534794702,89.06994607977046,186.56887695193035,164.93424068648613,351.5031176384165,186.56887695193035,53.077445857492975,6.154891714985949,6.154891714985949,front,1.131171284842959,1.0615489171498593,2.370624176712416,9.78948693524967,3.702145193699831,2.607794048769052,6.294355153410192,10.135317444907788
x1,"0.30/0.15, w=10",0.3,0.15,10,vertical_grf_impulse,N,N s,99.62729970138868,88.23689200975694,896.645697312479,794.1320280877956,99.62729970138868,88.23689200975694,184.48369793754202,163.39164246412489,347.87534040166685,184.48369793754202,53.03155369522077,6.063107390441539,6.063107390441539,front,1.1290889494427367,1.0606310739044154,2.254990807625725,9.617461139428674,3.5299340123057763,2.4543900132683483,6.135439515639729,9.789389603340549
x1,"0.30/0.15, w=10",0.3,0.15,10,contact_time,feet,foot s,1.1333333333333333,1.0266666666666666,10.199999999999783,9.239999999999803,1.1333333333333333,1.0266666666666666,2.0986368691703077,1.9011181050131023,3.99975497418341,2.0986368691703077,52.46913580246913,4.938271604938271,4.938271604938271,front,1.103896103896104,1.0493827160493827,1.4343528948338864,8.54788877445932,4.439767118397892,-3.090727816550354,0.39109300244886125,4.826114955954552
x1,"0.30/0.15, w=100",0.3,0.15,100,torque_squared,N^2 m^2,N^2 m^2 s,113.97416972674641,125.35289598609475,1025.767527540696,1128.1760638748287,113.97416972674642,125.35289598609475,200.8524617086667,220.90476992708608,421.75723163575276,220.90476992708608,47.62276652131748,-4.754466957365033,4.754466957365033,hind,1.0998360092170785,1.0475446695736503,-7.494786876883046,-1.861569103860279,1.9714112507663661,8.09845840824912,6.571342572132988,8.615414353338945
x1,"0.30/0.15, w=100",0.3,0.15,100,normalized_torque_utilization,1,s,0.21678169603111308,0.1511327938487869,1.9510352642799762,1.360195144639053,0.21678169603111308,0.1511327938487869,0.3820263609344033,0.2663357299484127,0.6483620908828159,0.3820263609344033,58.92176089663611,17.843521793272203,17.843521793272203,front,1.4343789359707728,1.1784352179327222,15.942370890794429,19.64603220692267,0.6000134468891609,-3.576586591930142,-4.938768104563085,-4.452276202200367
x1,"0.30/0.15, w=100",0.3,0.15,100,absolute_work,W,J,38.97088959440372,43.972208175911476,350.738006349626,395.74987358319487,38.97088959440372,43.972208175911476,68.67695661902056,77.49059528200436,146.16755190102492,77.49059528200436,46.985090552466865,-6.029818895066268,6.029818895066268,hind,1.1283347296805346,1.0602981889506629,-7.617685677628499,-4.854134086528448,-10.024521969386903,18.024392907854647,16.35705257653477,6.306383026751061
x1,"0.30/0.15, w=100",0.3,0.15,100,positive_work,W,J,20.80179357167712,21.766701741920485,187.2161421450901,195.9003156772802,20.80179357167712,21.766701741920485,36.658231043436075,38.35865300554233,75.01688404897841,38.35865300554233,48.866640501226335,-2.2667189975473385,2.2667189975473385,hind,1.0463858160556474,1.0226671899754733,-6.913317500765712,2.2561109790685827,-15.716918180461116,21.525055790025505,19.808261305492113,3.8482800290993824
x1,"0.30/0.15, w=100",0.3,0.15,100,negative_work,W,J,18.169096022726606,22.20550643399099,163.52186420453597,199.84955790591465,18.169096022726606,22.20550643399099,32.0187255755845,39.131942276462034,71.15066785204654,39.131942276462034,45.001300117330565,-9.997399765338866,9.997399765338866,hind,1.2221580207521323,1.0999739976533887,-14.998636177541027,-4.962044383476243,-4.1396364103216445,14.5454885473834,12.927294984846727,8.831534680374297
x1,"0.30/0.15, w=100",0.3,0.15,100,grf_impulse,N,N s,99.63829437794197,89.1474479111244,896.7446494014587,802.3270312001026,99.63829437794197,89.14744791112442,175.58887907885392,157.10124856292398,332.6901276417779,175.58887907885392,52.77850603006717,5.5570120601343485,5.5570120601343485,front,1.1176797172845196,1.0555701206013435,2.463024622245941,8.770990512839091,3.1042655388482308,2.046942593332224,0.6053170201629321,3.653606395067155
x1,"0.30/0.15, w=100",0.3,0.15,100,vertical_grf_impulse,N,N s,98.23213734948088,88.24940491377706,884.0892361453091,794.2446442239766,98.23213734948088,88.24940491377706,173.1108605822728,155.5186606206745,328.6295212029473,173.1108605822728,52.67660067440108,5.353201348802172,5.353201348802172,front,1.1131195439273196,1.053532013488022,2.035967543243583,8.64655166940392,2.8200279706664095,1.700342610752581,0.26361348411902963,3.021220462911667
x1,"0.30/0.15, w=100",0.3,0.15,100,contact_time,feet,foot s,1.04,0.9955555555555555,9.3599999999998,8.959999999999809,1.04,0.9955555555555555,1.8327535149220198,1.7544307151390275,3.5871842300610473,1.8327535149220198,51.09170305676856,2.183406113537118,2.183406113537118,front,1.0446428571428572,1.0218340611353711,-1.3122012767414462,5.764966740576496,1.6849016269967392,-8.67397806580259,-9.96414830873512,-8.45465765732978
x1,"0.30/0.15, w=500",0.3,0.15,500,torque_squared,N^2 m^2,N^2 m^2 s,150.0743310357184,93.35424329738645,1350.6689793214368,840.1881896764602,150.07433103571842,93.35424329738646,282.1190490440829,175.49310506018702,457.61215410426996,282.1190490440829,61.65025262414692,23.30050524829383,23.30050524829383,front,1.60757910658272,1.2330050524829383,18.854998899909035,27.866177760047947,20.517449541695164,9.951014272242498,15.631311053218067,38.7135163220204
x1,"0.30/0.15, w=500",0.3,0.15,500,normalized_torque_utilization,1,s,0.3777942428471398,0.11626829766247912,3.400148185624186,1.0464146789622897,0.3777942428471398,0.1162682976624791,0.7102010836283332,0.2185683677157692,0.9287694513441024,0.7102010836283332,76.46688665314518,52.93377330629037,52.93377330629037,front,3.249331506889841,1.5293377330629037,49.579660819843824,56.18777180747814,35.690264959907324,29.48442614628015,36.1738593806479,77.62673971880625
x1,"0.30/0.15, w=500",0.3,0.15,500,absolute_work,W,J,43.15615823997935,37.987546825035274,388.4054241598059,341.8879214253102,43.15615823997935,37.987546825035274,81.12762681688174,71.41135004123939,152.53897685812115,81.12762681688174,53.184850513544355,6.369701027088714,6.369701027088714,front,1.1360606790101475,1.0636970102708871,4.078510649023873,8.52158276408527,-9.684639837364456,15.463935951761432,21.429041667672386,11.295887443641718
x1,"0.30/0.15, w=500",0.3,0.15,500,positive_work,W,J,21.981435788545447,20.650070427503184,197.8329220969048,185.8506338475247,21.981435788545447,20.650070427503184,41.3220683276746,38.819285026924256,80.14135335459885,41.3220683276746,51.56148055653388,3.1229611130677575,3.1229611130677575,front,1.06447267895363,1.0312296111306776,-1.9556460754817,8.255447046323294,-14.860676064940696,21.704940077203826,27.992468972913986,11.871126508376207
x1,"0.30/0.15, w=500",0.3,0.15,500,negative_work,W,J,21.1747224514339,17.33747639753209,190.57250206290107,156.0372875777855,21.174722451433905,17.33747639753209,39.80555848920715,32.59206501431513,72.3976235035223,39.80555848920715,54.981857915917,9.963715831833989,9.963715831833989,front,1.221326677880757,1.0996371583183397,3.243050192179944,16.723961469112993,-4.173320343826521,9.261723057654802,14.90640962899934,10.704957821518214
x1,"0.30/0.15, w=500",0.3,0.15,500,grf_impulse,N,N s,107.85878549300453,83.38578433766699,970.72906943702,750.4720590389869,107.85878549300452,83.38578433766699,202.75964439977355,156.75377673706637,359.5134211368399,202.75964439977355,56.398351905365466,12.79670381073094,12.79670381073094,front,1.2934912869109105,1.1279670381073095,9.61013983465262,16.459125395669716,10.343957289444822,3.376046316646697,8.716666655705009,19.69304937575029
x1,"0.30/0.15, w=500",0.3,0.15,500,vertical_grf_impulse,N,N s,106.66134802386786,82.28578781305808,959.9521322147903,740.5720903175069,106.66134802386786,82.28578781305808,200.5086270688871,154.68593494605014,355.1945620149373,200.5086270688871,56.450365098904584,12.900730197809152,12.900730197809152,front,1.2962305017506508,1.1290073019780915,9.615296544780788,16.66260434950423,10.36755681967339,3.0449888858617546,8.368506113403985,19.326097764745743
x1,"0.30/0.15, w=500",0.3,0.15,500,contact_time,feet,foot s,1.0888888888888888,0.8666666666666667,9.799999999999791,7.799999999999834,1.0888888888888888,0.8666666666666667,2.046960967461432,1.6292138312448134,3.6761747987062456,2.046960967461432,55.68181818181818,11.363636363636363,11.363636363636363,front,1.2564102564102564,1.1136363636363635,7.061503416856492,15.646258503401361,10.865131877095985,-12.263210368893319,-7.730546372900326,2.244923282175959
