run,label,transitions_millions,elapsed_hours,smoothed_reward
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,50.13504,2.054227446516355,25.2653826713562
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,50.3808,2.0638747819927006,25.5169361782074
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,50.62656,2.0735042387247087,25.64498285293579
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,50.87232,2.083184158007304,25.831636590957643
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,51.11808,2.092797431349754,25.73375569343567
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,51.36384,2.1023732253577974,25.572035217285155
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,51.6096,2.1119276657369404,25.707457389831543
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,51.85536,2.1215105146831936,25.76468816757202
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,52.10112,2.130955757829878,26.026243925094604
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,52.34688,2.140372410880195,26.21867988586426
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,52.59264,2.1498434580034678,26.299475259780884
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,52.8384,2.1594807879130045,26.261600008010863
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,53.08416,2.168982756998804,26.475034370422364
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,53.32992,2.1785739683442644,26.492020502090455
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,53.57568,2.1881330064932505,26.84853207588196
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,53.82144,2.1976905762486987,26.96162335395813
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,54.0672,2.2071470832824707,26.840203800201415
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,54.31296,2.2168278251753915,26.863372173309326
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,54.55872,2.2264490797784595,26.835192012786866
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,54.80448,2.235968253016472,26.654058046340943
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,55.05024,2.2455611107084485,26.690506896972657
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,55.296,2.2551096446646586,26.673377504348753
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,55.54176,2.2644300115770766,26.708157596588133
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,55.78752,2.273767068915897,26.65917197227478
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,56.03328,2.283156618343459,26.48451439857483
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,56.27904,2.292490625977516,26.518832263946532
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,56.5248,2.3019621743096246,26.72969585418701
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,56.77056,2.3114199860228433,26.839999713897704
2026-08-20_21-04-16_go2_72d_no_trs_gait_trclosed_v2,No TRS,57.01632,2.320950383543968,26.759749593734742
