cell_id,gait_index,family,velocity_mps,seed,status,reason,positive_directed_progress,tracking_rmse_mps,yaw_tracking_rmse_radps,tracking_success_threshold_mps,yaw_tracking_success_threshold_radps,vx_relative_tracking_success_threshold,vx_relative_tracking_success,planar_tracking_success,yaw_tracking_success,tracking_success,velocity_metric_valid,velocity_metric_reason,heading_metric_valid,heading_metric_reason,recording_manifest_valid,recording_manifest_reason,gait_metric_valid,gait_metric_reason,load_metric_valid,load_metric_reason,raw_load_metric_valid,raw_load_metric_reason,grf_load_metric_valid,grf_load_metric_reason,normalized_load_metric_valid,normalized_load_metric_reason,velocity_success_domain_valid,gait_success_domain_valid,joint_success_domain_valid,velocity_only_success,gait_only_success,joint_velocity_and_gait_success,gait_row_correct,gait_family_correct,gait_classification_available,success,success_failed_checks,relative_output_dir
gait_03_half_bound__vx_neg_0p5__seed_4242,3,half_bound,-0.5,4242,valid,,True,0.07747291896008722,0.056569237212594284,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_03_half_bound/vx_neg_0p5/seed_4242
gait_03_half_bound__vx_pos_0p5__seed_4242,3,half_bound,0.5,4242,valid,,True,0.03984711697959588,0.07490601811985957,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_03_half_bound/vx_pos_0p5/seed_4242
gait_03_half_bound__vx_pos_1p0__seed_4242,3,half_bound,1.0,4242,valid,,True,0.03727973136530071,0.0716517868041764,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_03_half_bound/vx_pos_1p0/seed_4242
gait_03_half_bound__vx_pos_1p5__seed_4242,3,half_bound,1.5,4242,valid,,True,0.05124745929197859,0.05282977976822472,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_03_half_bound/vx_pos_1p5/seed_4242
gait_04_half_bound__vx_neg_1p5__seed_4242,4,half_bound,-1.5,4242,valid,,True,0.043038190569256375,0.05665459319131228,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_04_half_bound/vx_neg_1p5/seed_4242
gait_04_half_bound__vx_neg_1p0__seed_4242,4,half_bound,-1.0,4242,valid,,True,0.045261771279283346,0.06290245260285582,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,True,False,True,True,True,False,"[""yaw_rmse""]",cells/gait_04_half_bound/vx_neg_1p0/seed_4242
gait_04_half_bound__vx_neg_0p5__seed_4242,4,half_bound,-0.5,4242,valid,,True,0.06618040714196093,0.0491607266132958,0.175,0.05,0.2,True,True,True,True,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,True,True,True,True,True,True,True,[],cells/gait_04_half_bound/vx_neg_0p5/seed_4242
gait_04_half_bound__vx_pos_0p5__seed_4242,4,half_bound,0.5,4242,valid,,True,0.057814524386339966,0.05603973443831793,0.175,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_04_half_bound/vx_pos_0p5/seed_4242
gait_04_half_bound__vx_pos_1p0__seed_4242,4,half_bound,1.0,4242,valid,,True,0.03529410885318952,0.05176686211958117,0.3,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""correct_family""]",cells/gait_04_half_bound/vx_pos_1p0/seed_4242
gait_04_half_bound__vx_pos_1p5__seed_4242,4,half_bound,1.5,4242,valid,,True,0.03301343466680073,0.06209885879768687,0.425,0.05,0.2,True,True,False,False,True,,True,,True,,True,,True,,True,,True,,True,,True,True,True,False,False,False,False,False,True,False,"[""yaw_rmse"",""gait_agreement"",""correct_family""]",cells/gait_04_half_bound/vx_pos_1p5/seed_4242
