run,label,cell_id,gait_index,gait_name,family,direction,velocity_mps,metric,metric_label,unit,front,hind,signed_imbalance_percent,absolute_imbalance_percent,total_per_directed_m,planar_tracking_success,yaw_tracking_success,tracking_success
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_04_half_bound__vx_neg_0p5__seed_0042,4,half_bound_hind_a,half_bound,backward,-0.5,torque_squared,Torque²,N² m² s,1482.1946954163025,789.2597109236608,30.50622467079058,30.50622467079058,500.13419453687754,True,False,False
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_04_half_bound__vx_neg_0p5__seed_0042,4,half_bound_hind_a,half_bound,backward,-0.5,absolute_work,Absolute work,J,727.6321440776554,352.16611450693125,34.77186841020561,34.77186841020561,237.75253019042904,True,False,False
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_04_half_bound__vx_neg_0p5__seed_0042,4,half_bound_hind_a,half_bound,backward,-0.5,vertical_grf_impulse,Vertical GRF impulse,N s,822.5300900902494,797.2502970314026,1.5606926259780747,1.5606926259780747,356.64707025533494,True,False,False
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_04_half_bound__vx_pos_0p5__seed_0042,4,half_bound_hind_a,half_bound,forward,0.5,torque_squared,Torque²,N² m² s,1594.2623466592245,950.5733620186556,25.293930859488956,25.293930859488956,531.9047530232971,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_04_half_bound__vx_pos_0p5__seed_0042,4,half_bound_hind_a,half_bound,forward,0.5,absolute_work,Absolute work,J,1228.786939684439,413.1913622407848,49.671519805552,49.671519805552,343.1954605858994,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_04_half_bound__vx_pos_0p5__seed_0042,4,half_bound_hind_a,half_bound,forward,0.5,vertical_grf_impulse,Vertical GRF impulse,N s,778.2123699602561,833.5820780643537,-3.4352834613593504,3.4352834613593504,336.88663078617986,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_04_half_bound__vx_pos_1p0__seed_0042,4,half_bound_hind_a,half_bound,forward,1.0,torque_squared,Torque²,N² m² s,1969.010485513097,1511.1828704694758,13.155235017519919,13.155235017519919,367.52733088520876,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_04_half_bound__vx_pos_1p0__seed_0042,4,half_bound_hind_a,half_bound,forward,1.0,absolute_work,Absolute work,J,1577.938138323703,685.4352712966764,39.43241814335533,39.43241814335533,239.02453195721168,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_04_half_bound__vx_pos_1p0__seed_0042,4,half_bound_hind_a,half_bound,forward,1.0,vertical_grf_impulse,Vertical GRF impulse,N s,750.8475133564416,862.1698738953357,-6.901497864729324,6.901497864729324,170.343401750649,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_04_half_bound__vx_pos_1p5__seed_0042,4,half_bound_hind_a,half_bound,forward,1.5,torque_squared,Torque²,N² m² s,2468.363802704895,2116.0063601194374,7.6860600272378035,7.6860600272378035,319.65347578073147,True,True,True
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,gait_04_half_bound__vx_pos_1p5__seed_0042,4,half_bound_hind_a,half_bound,forward,1.5,absolute_work,Absolute work,J,1903.8373828033532,932.0189809835792,34.2689571386483,34.2689571386483,197.73519835949057,True,True,True
