run,label,transitions_millions,elapsed_hours,smoothed_reward
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,52.59264,1.9150036326381896,28.630088272094728
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,52.8384,1.9241716052426232,28.628770818710326
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,53.08416,1.933441130452686,28.5866041469574
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,53.32992,1.9427593908707301,28.362548418045044
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,53.57568,1.9525600688325033,28.20943992614746
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,53.82144,1.9618109695778954,28.23553267478943
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,54.0672,1.9710287974940406,28.30403287887573
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,54.31296,1.9803249473041957,28.226739511489868
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,54.55872,1.9895455477635067,28.355757036209106
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,54.80448,1.9986686887343725,28.529401302337646
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,55.05024,2.007746195793152,28.670515508651732
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,55.296,2.0168848471509087,28.66161008834839
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,55.54176,2.0260941382249196,28.562861413955687
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,55.78752,2.035340476234754,28.729236974716187
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,56.03328,2.044520100951195,28.95603702545166
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,56.27904,2.0537286945184072,29.131022624969482
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,56.5248,2.0630142947038013,29.13589949607849
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,56.77056,2.0721622231933807,29.349971723556518
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,57.01632,2.0813152534431882,29.60813202857971
2026-08-20_21-04-26_x1_72d_no_trs_gait_trclosed_v2,No TRS,57.26208,2.090573921004931,29.851921911239625
